return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
ret-006756,104261,1201,2013-08-17,defective,1,3309.28
ret-006757,104273,927,2013-08-10,late_delivery,2,5587.77
ret-006758,104281,2280,2013-08-12,not_as_described,6,10995.26
ret-006759,104284,566,2013-08-26,changed_mind,3,15509.74
ret-006761,104386,396,2013-08-18,defective,1,5506.04
ret-006763,104399,566,2013-08-13,defective,4,20862.93
ret-006765,104417,2250,2013-08-20,not_as_described,5,6640.22
ret-006766,104431,1987,2013-08-11,defective,4,7172.48
ret-006767,104432,1053,2013-08-23,changed_mind,1,3022.1
ret-006768,104445,551,2013-08-13,not_as_described,1,5329.02
ret-006769,104458,2082,2013-08-10,not_as_described,4,7039.15
ret-006772,104479,401,2013-08-16,not_as_described,1,5313.76
ret-006774,104526,966,2013-08-20,defective,1,2446.46
ret-006775,104533,670,2013-08-15,changed_mind,1,4770.56
ret-006776,104534,670,2013-08-12,wrong_size,1,5041.9
ret-006778,104567,725,2013-08-15,changed_mind,3,3526.34
ret-006780,104630,2384,2013-08-21,wrong_size,1,3515.73
ret-006781,104641,1942,2013-08-26,wrong_size,2,2620.95
ret-006782,104669,606,2013-08-19,defective,1,1770.8
ret-006783,104671,863,2013-08-28,defective,7,12267.48
ret-006785,104722,927,2013-08-27,wrong_size,1,2583.51
ret-006786,104730,927,2013-08-07,wrong_size,2,5025.05
ret-006787,104803,785,2013-08-25,changed_mind,2,1397.54
ret-006788,104805,2371,2013-08-15,late_delivery,1,3413.66
ret-006789,104811,2053,2013-08-23,not_as_described,1,2010.31
ret-006792,104827,2094,2013-08-18,defective,5,12133.95
ret-006794,104851,1005,2013-08-25,defective,5,6513.2
ret-006795,104851,2359,2013-08-22,not_as_described,2,4613.57
ret-006797,104891,2213,2013-08-23,wrong_size,1,975.78
ret-006800,104923,734,2013-08-22,wrong_size,1,4288.88
ret-006802,104942,2269,2013-08-22,not_as_described,5,19101.6
ret-006803,104944,1980,2013-08-28,not_as_described,3,5400.49
ret-006804,104959,1009,2013-08-19,wrong_size,3,4139.22
ret-006808,105048,786,2013-08-21,not_as_described,5,3350.03
ret-006809,105080,1034,2013-08-12,not_as_described,2,9614.29
ret-006810,105101,2053,2013-08-17,wrong_size,3,5838.97
ret-006811,105129,2262,2013-08-13,wrong_size,2,7791.71
ret-006812,105129,2263,2013-08-21,defective,7,23778.13
ret-006813,105131,715,2013-08-27,late_delivery,2,3318.63
ret-006814,105144,92,2013-08-22,not_as_described,4,21475.45
ret-006815,105174,635,2013-08-09,not_as_described,5,23840.66
ret-006816,105194,493,2013-08-13,changed_mind,7,38015.76
ret-006817,105202,92,2013-08-28,changed_mind,3,15719.51
ret-006818,105216,1818,2013-08-18,not_as_described,3,6590.79
ret-006819,105227,550,2013-08-31,defective,3,6789.01
ret-006820,105243,609,2013-08-25,wrong_size,1,4612.12
ret-006821,105252,566,2013-08-30,defective,2,11310.31
ret-006822,105260,475,2013-08-26,defective,5,29435.31
ret-006823,105286,734,2013-08-24,defective,6,26410.59
ret-006824,105291,472,2013-08-23,not_as_described,6,33685.42
ret-006825,105303,141,2013-08-25,wrong_size,1,3783.33
ret-006826,105305,671,2013-08-13,late_delivery,1,4845.69
ret-006827,105342,635,2013-08-30,not_as_described,3,13429.73
ret-006828,105347,1943,2013-08-15,late_delivery,1,1415.25
ret-006830,105359,1833,2013-08-17,not_as_described,1,1247.53
ret-006832,105402,1009,2013-08-26,late_delivery,4,5111.35
ret-006833,105406,785,2013-08-14,wrong_size,1,668.58
ret-006834,105406,786,2013-08-15,wrong_size,4,2420.43
ret-006836,105462,2082,2013-09-02,wrong_size,1,1904.71
ret-006837,105475,36,2013-09-07,not_as_described,7,36132.33
ret-006839,105518,2295,2013-08-11,wrong_size,6,31528.5
ret-006841,105575,559,2013-08-28,wrong_size,3,10693.32
ret-006842,105586,1227,2013-08-25,wrong_size,6,10406.03
ret-006843,105626,992,2013-08-19,wrong_size,1,1463.16
ret-006844,105637,826,2013-08-20,wrong_size,5,29394.02
ret-006845,105642,491,2013-08-27,not_as_described,3,14859.45
ret-006848,105697,966,2013-08-19,wrong_size,2,5376.42
ret-006849,105709,786,2013-09-02,wrong_size,1,635.9
ret-006850,105717,2280,2013-08-30,wrong_size,3,5069.51
ret-006851,105767,2387,2013-08-24,changed_mind,1,2911.59
ret-006852,105869,573,2013-08-24,late_delivery,3,4974.98
ret-006853,105938,2253,2013-08-19,not_as_described,4,5735.13
ret-006855,105966,445,2013-08-14,wrong_size,2,9467.41
ret-006856,106002,964,2013-08-18,not_as_described,4,7914.48
ret-006857,106018,768,2013-08-21,wrong_size,8,8961.39
ret-006858,106044,2384,2013-08-19,defective,5,19205.6
ret-006859,106054,475,2013-08-21,changed_mind,1,6038.41
ret-006861,106077,2251,2013-08-11,not_as_described,1,1362.82
ret-006865,106121,559,2013-08-26,wrong_size,3,11225.47
ret-006868,106153,566,2013-08-27,wrong_size,1,5408.84
ret-006869,106164,2250,2013-08-21,wrong_size,2,3001.02
ret-006870,106170,800,2013-08-29,changed_mind,4,11945.67
ret-006871,106172,1392,2013-09-05,defective,5,10135.36
ret-006872,106190,2064,2013-09-01,wrong_size,3,9043.87
ret-006873,106197,757,2013-08-22,wrong_size,3,2566.93
ret-006874,106197,758,2013-08-27,wrong_size,3,2564.86
ret-006875,106199,604,2013-09-06,not_as_described,2,5617.95
ret-006877,106247,270,2013-09-03,late_delivery,3,7963.27
ret-006878,106260,785,2013-08-30,wrong_size,1,685.68
ret-006879,106260,786,2013-08-28,late_delivery,1,585.83
ret-006881,106264,733,2013-08-27,changed_mind,6,24876.85
ret-006882,106264,734,2013-08-15,wrong_size,2,7649.81
ret-006883,106314,785,2013-08-24,changed_mind,2,1276.49
ret-006884,106314,786,2013-09-06,changed_mind,3,1891.01
ret-006885,106315,2331,2013-08-24,not_as_described,6,20754.43
ret-006886,106322,1491,2013-08-31,not_as_described,2,6693.16
ret-006887,106322,1492,2013-09-01,changed_mind,4,13278.79
ret-006888,106331,475,2013-08-26,not_as_described,1,5511.82
ret-006889,106332,976,2013-08-30,wrong_size,1,1797.53
ret-006890,106347,757,2013-09-01,wrong_size,3,2410.17
ret-006891,106347,758,2013-08-18,not_as_described,1,794.27
ret-006893,106362,2286,2013-09-04,wrong_size,1,4380.08
ret-006894,106366,551,2013-08-29,changed_mind,6,33973.48
ret-006895,106416,2082,2013-08-18,wrong_size,4,7423.62
ret-006896,106432,400,2013-08-19,defective,8,36421.11
ret-006898,106447,1131,2013-08-20,changed_mind,3,6808.07
ret-006899,106464,977,2013-08-21,defective,1,2806.15
ret-006900,106478,976,2013-08-17,defective,2,3627.64
ret-006901,106498,1000,2013-08-19,wrong_size,5,5765.79
ret-006902,106501,759,2013-08-23,wrong_size,1,1886.88
ret-006903,106501,760,2013-08-25,wrong_size,1,1637.99
ret-006904,106515,785,2013-08-21,not_as_described,2,1274.55
ret-006905,106534,992,2013-08-26,not_as_described,8,12274.42
ret-006907,106552,575,2013-08-28,not_as_described,5,24330.95
ret-006908,106581,604,2013-08-31,wrong_size,6,17406.05
ret-006910,106668,863,2013-09-01,wrong_size,3,5070.43
ret-006911,106691,455,2013-09-06,changed_mind,2,10616.85
ret-006912,106703,1139,2013-08-15,defective,1,3613.34
ret-006914,106756,642,2013-08-30,wrong_size,1,5367.56
ret-006917,106791,1085,2013-08-29,changed_mind,5,4957.52
ret-006918,106791,1086,2013-08-26,wrong_size,1,1177.88
ret-006922,106799,2153,2013-08-30,not_as_described,3,9816.47
ret-006923,106844,1329,2013-09-02,wrong_size,3,4257.82
ret-006924,106844,1330,2013-08-25,defective,2,3083.48
ret-006926,106859,575,2013-08-22,not_as_described,4,19628.5
ret-006927,106883,964,2013-09-03,late_delivery,3,5219.17
ret-006928,106920,571,2013-08-29,wrong_size,4,12198.9
ret-006929,106922,734,2013-08-19,wrong_size,7,29520.06
ret-006930,106925,551,2013-08-24,not_as_described,2,9934.44
ret-006931,106953,1085,2013-08-30,changed_mind,1,1115.21
ret-006933,106985,571,2013-09-10,changed_mind,2,5955.65
ret-006934,106987,981,2013-09-03,not_as_described,1,917.47
ret-006935,106988,725,2013-09-08,changed_mind,1,1186.68
ret-006936,106988,726,2013-09-07,defective,1,1331.76
ret-006937,106995,976,2013-08-27,wrong_size,1,1911.02
ret-006938,106998,1965,2013-08-25,wrong_size,3,3106.97
ret-006940,107086,785,2013-09-02,changed_mind,1,576.82
ret-006941,107097,2331,2013-08-28,wrong_size,3,10733.85
ret-006942,107107,2250,2013-09-08,defective,2,2547.96
ret-006943,107117,757,2013-08-30,wrong_size,4,3436.34
ret-006944,107117,758,2013-09-07,changed_mind,2,1593.79
ret-006945,107141,396,2013-09-07,defective,1,4875.98
ret-006948,107158,734,2013-08-26,changed_mind,6,24345.57
ret-006949,107162,940,2013-09-10,defective,2,7898.03
ret-006950,107166,785,2013-08-22,wrong_size,6,3988.87
ret-006951,107166,786,2013-09-03,late_delivery,3,1861.83
ret-006954,107204,786,2013-08-28,wrong_size,2,1275.87
ret-006956,107255,1088,2013-08-21,wrong_size,2,6263.86
ret-006958,107298,2359,2013-09-04,changed_mind,3,7203.49
ret-006960,107333,2056,2013-08-30,defective,1,1762.05
ret-006962,107360,826,2013-09-01,wrong_size,2,11706.47
ret-006964,107403,734,2013-09-07,changed_mind,8,31780.65
ret-006966,107470,510,2013-09-08,wrong_size,4,21995.3
ret-006971,107576,2380,2013-08-30,late_delivery,5,9665.49
ret-006972,107578,733,2013-08-27,changed_mind,2,8354.89
ret-006973,107599,2400,2013-09-07,changed_mind,1,1033.22
ret-006974,107664,757,2013-09-01,wrong_size,4,3213.55
ret-006975,107664,758,2013-09-11,defective,6,4719.46
ret-006976,107669,964,2013-09-01,not_as_described,2,3267.23
ret-006978,107706,596,2013-09-07,defective,4,16705.81
ret-006980,107767,2071,2013-09-03,changed_mind,1,1888.45
ret-006981,107810,2241,2013-08-27,wrong_size,2,1923.45
ret-006982,107848,499,2013-08-24,wrong_size,1,5049.08
ret-006984,107870,927,2013-09-10,wrong_size,1,2744.32
ret-006985,107875,676,2013-09-13,wrong_size,4,18258.8
ret-006987,107908,786,2013-08-30,not_as_described,1,636.12
ret-006988,107911,1075,2013-08-28,defective,1,2766.73
ret-006989,107940,1934,2013-09-02,defective,3,4806.07
ret-006990,107947,608,2013-08-26,wrong_size,2,10992.5
ret-006991,107954,1926,2013-08-27,defective,5,5036.19
ret-006992,107956,971,2013-08-23,wrong_size,6,46742.69
ret-006993,107961,726,2013-09-08,wrong_size,1,1158.55
ret-006994,108017,767,2013-09-05,late_delivery,3,3189.4
ret-006995,108017,768,2013-08-27,changed_mind,4,4209.24
ret-006998,108086,1993,2013-08-24,not_as_described,2,2681.89
ret-006999,108101,1451,2013-08-31,defective,3,13480.93
ret-007000,108117,2359,2013-09-02,defective,2,5189.47
ret-007001,108150,758,2013-08-24,not_as_described,4,3139.49
ret-007002,108190,977,2013-09-04,not_as_described,8,23272.89
ret-007003,108229,767,2013-09-05,not_as_described,5,5565.84
ret-007006,108239,785,2013-08-27,wrong_size,5,3117.14
ret-007007,108239,786,2013-09-09,wrong_size,1,610.18
ret-007008,108252,725,2013-09-03,wrong_size,6,6818.59
ret-007009,108286,976,2013-09-12,changed_mind,2,3475.28
ret-007010,108324,785,2013-09-11,wrong_size,2,1259.12
ret-007011,108336,758,2013-08-28,wrong_size,5,4155.31
ret-007012,108389,2047,2013-09-03,wrong_size,4,8271.76
ret-007014,108469,967,2013-09-02,not_as_described,1,3793.25
ret-007015,108472,733,2013-08-27,wrong_size,8,34424.96
ret-007016,108472,734,2013-08-29,not_as_described,1,4301.64
ret-007017,108477,2400,2013-09-07,changed_mind,2,2148.24
ret-007018,108487,992,2013-09-11,changed_mind,5,7373.1
ret-007019,108492,681,2013-09-03,wrong_size,5,20847.43
ret-007020,108496,785,2013-09-08,not_as_described,1,626.08
ret-007021,108501,1066,2013-09-01,not_as_described,1,3371.14
ret-007024,108514,2396,2013-09-12,not_as_described,2,2152.93
ret-007025,108521,976,2013-09-05,changed_mind,3,5553.05
ret-007026,108544,2218,2013-09-01,wrong_size,8,13166.12
ret-007028,108583,2262,2013-09-09,not_as_described,3,11295.78
ret-007029,108620,977,2013-09-01,changed_mind,1,2686.95
ret-007030,108625,2277,2013-09-03,not_as_described,1,3171.12
ret-007031,108646,1818,2013-09-08,changed_mind,1,2521.09
ret-007033,108651,1818,2013-08-23,late_delivery,2,4332.42
ret-007035,108731,927,2013-08-31,changed_mind,3,7498.82
ret-007036,108736,604,2013-09-05,defective,1,2612.37
ret-007037,108742,622,2013-09-02,not_as_described,2,8641.94
ret-007038,108751,1009,2013-09-02,defective,4,4916.27
ret-007041,108773,609,2013-09-06,not_as_described,5,23745.48
ret-007042,108777,502,2013-09-07,wrong_size,3,17038.14
ret-007043,108787,981,2013-09-08,not_as_described,5,4726.62
ret-007044,108823,460,2013-09-09,not_as_described,1,5316.86
ret-007045,108843,762,2013-09-02,not_as_described,2,3846.14
ret-007047,108856,575,2013-08-31,wrong_size,1,5356.6
ret-007048,108868,761,2013-09-19,wrong_size,2,3897.77
ret-007049,108868,762,2013-09-04,late_delivery,2,3748.73
ret-007050,108945,2353,2013-09-12,changed_mind,2,4344.71
ret-007051,108956,2254,2013-09-14,defective,2,1238.23
ret-007052,108956,2255,2013-09-07,defective,2,1444.01
ret-007053,108971,2005,2013-09-16,defective,2,3611.6
ret-007055,108984,2400,2013-09-08,not_as_described,1,1031.8
ret-007056,108987,2254,2013-08-31,late_delivery,2,1292.66
ret-007057,108987,2255,2013-09-11,late_delivery,1,678.18
ret-007058,109012,676,2013-09-01,changed_mind,4,18737.46
ret-007059,109030,981,2013-09-07,not_as_described,2,1870.47
ret-007060,109047,716,2013-09-18,late_delivery,2,3299.6
ret-007061,109052,733,2013-09-09,wrong_size,2,7497.07
ret-007062,109052,734,2013-09-12,wrong_size,2,8489.13
ret-007063,109099,2284,2013-08-28,wrong_size,2,7661.14
ret-007065,109148,1203,2013-09-04,defective,2,3398.47
ret-007067,109178,559,2013-09-19,wrong_size,2,6737.73
ret-007068,109209,472,2013-09-02,late_delivery,3,16314.39
ret-007069,109227,2352,2013-08-31,not_as_described,1,1903.75
ret-007071,109282,481,2013-09-06,wrong_size,2,9061.58
ret-007073,109291,31,2013-09-02,wrong_size,1,8004.38
ret-007074,109330,990,2013-08-29,changed_mind,2,4952.19
ret-007075,109350,488,2013-09-07,defective,1,6301.25
ret-007076,109370,1046,2013-09-09,not_as_described,2,2444.97
ret-007077,109395,631,2013-09-01,not_as_described,1,2196.36
ret-007080,109402,445,2013-09-04,defective,2,10859.52
ret-007084,109428,1540,2013-09-14,defective,5,21266.0
ret-007085,109429,786,2013-09-05,wrong_size,3,1925.22
ret-007089,109504,475,2013-09-05,not_as_described,2,11397.4
ret-007090,109509,2234,2013-09-03,late_delivery,2,1523.92
ret-007091,109509,2235,2013-09-04,wrong_size,5,3928.82
ret-007092,109515,785,2013-09-03,defective,5,3331.75
ret-007093,109515,786,2013-09-03,changed_mind,3,1944.58
ret-007094,109533,1859,2013-09-19,late_delivery,1,1732.64
ret-007096,109568,2171,2013-08-30,defective,6,16040.24
ret-007097,109575,1173,2013-09-04,not_as_described,4,11838.54
ret-007098,109603,1047,2013-09-06,defective,2,4950.93
ret-007099,109605,981,2013-09-11,wrong_size,3,2804.18
ret-007100,109650,966,2013-09-15,wrong_size,1,2710.64
ret-007101,109653,2055,2013-09-06,defective,2,6984.81
ret-007102,109663,759,2013-08-31,wrong_size,3,5013.51
ret-007103,109663,760,2013-09-16,defective,1,1751.55
ret-007104,109718,785,2013-09-11,defective,1,643.75
ret-007105,109718,786,2013-09-16,defective,2,1293.64
ret-007106,109751,2371,2013-09-01,changed_mind,4,12254.92
ret-007109,109809,1859,2013-08-29,changed_mind,2,3494.77
ret-007110,109819,396,2013-09-20,wrong_size,2,9801.69
ret-007111,109854,551,2013-09-07,late_delivery,2,10059.16
ret-007112,109863,510,2013-09-02,wrong_size,3,14949.17
ret-007114,109894,761,2013-09-04,late_delivery,3,6357.38
ret-007115,109894,762,2013-09-15,changed_mind,3,6092.13
ret-007116,109902,2286,2013-09-12,wrong_size,1,4175.22
ret-007117,109911,2374,2013-09-08,changed_mind,4,14645.81
ret-007118,109914,472,2013-09-04,wrong_size,1,4974.96
ret-007119,109935,647,2013-09-03,late_delivery,2,9315.89
ret-007122,109960,2238,2013-09-06,not_as_described,6,9169.06
ret-007123,109960,2239,2013-09-03,wrong_size,2,3061.38
ret-007124,109962,1987,2013-09-19,not_as_described,7,13400.92
ret-007125,110000,927,2013-09-22,not_as_described,5,13423.16
ret-007126,110001,2327,2013-09-15,wrong_size,1,3496.56
ret-007127,110013,927,2013-09-07,changed_mind,1,2878.61
ret-007129,110050,443,2013-09-05,not_as_described,3,14311.67
ret-007130,110055,1228,2013-09-15,wrong_size,7,5419.43
ret-007131,110060,1227,2013-09-16,defective,2,3747.26
ret-007132,110100,936,2013-09-14,late_delivery,1,3140.96
ret-007133,110143,1181,2013-09-09,defective,1,2160.31
ret-007134,110191,396,2013-09-08,wrong_size,2,9513.43
ret-007135,110197,804,2013-09-04,changed_mind,1,1745.61
ret-007138,110311,2327,2013-09-06,late_delivery,8,29539.77
ret-007139,110359,725,2013-09-12,wrong_size,3,3969.26
ret-007140,110359,726,2013-09-16,wrong_size,1,1230.88
ret-007142,110391,826,2013-09-05,changed_mind,3,17134.27
ret-007143,110434,592,2013-09-20,not_as_described,5,26789.13
ret-007144,110435,1203,2013-09-15,defective,1,1950.81
ret-007146,110495,767,2013-09-15,changed_mind,1,1026.32
ret-007147,110495,768,2013-09-17,defective,3,3278.2
ret-007149,110534,559,2013-09-16,defective,6,20197.47
ret-007150,110545,1006,2013-09-04,defective,3,2754.82
ret-007151,110556,575,2013-09-22,wrong_size,1,5226.45
ret-007152,110558,550,2013-09-11,wrong_size,6,14400.56
ret-007153,110574,964,2013-09-03,late_delivery,1,1865.68
ret-007154,110615,804,2013-09-21,wrong_size,2,3872.18
ret-007155,110620,757,2013-09-13,not_as_described,3,2623.55
ret-007156,110633,767,2013-09-20,not_as_described,2,1967.74
ret-007157,110633,768,2013-09-19,changed_mind,4,4444.76
ret-007158,110643,609,2013-09-14,wrong_size,4,17863.95
ret-007159,110654,604,2013-09-04,wrong_size,1,2908.41
ret-007160,110682,2354,2013-09-05,not_as_described,1,2187.56
ret-007161,110686,967,2013-09-11,wrong_size,2,6683.38
ret-007163,110722,1942,2013-09-16,changed_mind,2,2596.11
ret-007164,110722,1943,2013-09-18,late_delivery,4,5146.92
ret-007165,110739,2239,2013-09-12,wrong_size,6,9169.98
ret-007166,110752,2238,2013-09-18,wrong_size,1,1361.02
ret-007169,110784,1093,2013-09-08,defective,2,1375.86
ret-007170,110784,1094,2013-09-09,changed_mind,2,1374.97
ret-007171,110812,989,2013-09-07,wrong_size,3,7113.67
ret-007172,110828,1045,2013-09-13,wrong_size,1,2386.32
ret-007173,110849,826,2013-09-06,wrong_size,3,19017.57
ret-007174,110880,573,2013-09-21,defective,1,1629.22
ret-007175,110883,2387,2013-09-05,wrong_size,4,10642.52
ret-007176,110886,2354,2013-09-07,wrong_size,3,6237.7
ret-007177,110887,915,2013-09-15,not_as_described,3,8924.1
ret-007179,110909,2327,2013-09-16,defective,5,16690.74
ret-007180,110944,502,2013-09-19,changed_mind,1,6656.5
ret-007181,110956,2277,2013-09-09,defective,1,3314.04
ret-007182,110964,2074,2013-09-10,defective,1,2100.09
ret-007183,110989,2047,2013-09-19,defective,1,1968.59
ret-007184,110996,1034,2013-09-18,wrong_size,7,34215.52
ret-007185,111005,757,2013-09-21,defective,2,1617.19
ret-007186,111005,758,2013-09-11,wrong_size,3,2290.95
ret-007189,111080,757,2013-09-15,late_delivery,1,843.43
ret-007190,111141,635,2013-09-13,defective,6,29535.04
ret-007193,111164,1539,2013-09-29,wrong_size,6,25330.95
ret-007194,111164,1540,2013-09-27,changed_mind,1,4248.49
ret-007195,111168,2218,2013-09-22,not_as_described,1,1496.24
ret-007196,111168,2219,2013-09-12,defective,3,5147.25
ret-007198,111207,1964,2013-09-15,wrong_size,1,1021.64
ret-007199,111207,1965,2013-09-22,wrong_size,3,3232.57
ret-007200,111256,2277,2013-09-20,wrong_size,1,2861.26
ret-007201,111301,1005,2013-09-11,wrong_size,5,6375.9
ret-007202,111307,551,2013-09-16,wrong_size,7,37819.25
ret-007203,111309,785,2013-09-08,defective,1,683.6
ret-007204,111352,1046,2013-09-04,changed_mind,2,2327.02
ret-007205,111371,596,2013-09-22,wrong_size,6,25296.03
ret-007206,111385,2400,2013-09-10,defective,1,951.26
ret-007207,111415,2254,2013-09-15,not_as_described,2,1448.26
ret-007208,111415,2255,2013-09-15,not_as_described,1,642.77
ret-007209,111431,787,2013-09-08,wrong_size,3,10322.31
ret-007211,111494,635,2013-09-17,defective,6,30331.22
ret-007212,111524,964,2013-09-10,defective,4,7398.94
ret-007213,111539,2218,2013-09-20,wrong_size,1,1543.58
ret-007214,111560,1859,2013-09-06,wrong_size,1,1726.61
ret-007215,111566,596,2013-09-20,wrong_size,5,22783.38
ret-007216,111576,981,2013-09-12,late_delivery,2,1991.11
ret-007217,111603,1859,2013-09-14,defective,5,7905.54
ret-007219,111663,1916,2013-09-23,wrong_size,1,3314.46
ret-007220,111665,1085,2013-09-16,wrong_size,3,3084.76
ret-007221,111665,1086,2013-09-13,changed_mind,2,1968.52
ret-007222,111679,2396,2013-09-15,changed_mind,3,3225.82
ret-007223,111690,573,2013-09-19,wrong_size,1,1733.28
ret-007224,111701,2212,2013-09-20,not_as_described,2,1874.06
